PCB_Index,Trace_Index,Node_Index,X,Y,Z,Layer
33,1,0,-20.439,2.044,1,1
33,1,1,-19.359,2.044,1,1
33,1,2,-18.15,3.253,1,1
33,1,3,-17.46,3.253,1,1
33,1,4,-16.654,4.059,1,1
33,1,5,-14.714,4.059,1,1
33,1,6,-13.894,3.239,1,1
33,1,7,-11.594,3.239,1,1
33,1,8,-11.262,3.571,1,1
33,1,9,-10.702,3.571,1,1
33,1,10,-10.242,3.111,1,1
34,0,0,-23.258,1.182,1,1
34,0,1,-22.718,1.182,1,1
34,0,2,-22.195,0.659,1,1
34,0,3,-19.535,0.659,1,1
34,0,4,-18.467,1.727,1,1
34,0,5,-18.037,1.727,1,1
34,0,6,-17.323,2.441,1,1
34,0,7,-15.103,2.441,1,1
34,0,8,-13.682,1.02,1,1
34,0,9,-12.012,1.02,1,1
34,0,10,-11.192,0.2,1,1
34,1,0,-23.258,0.982,1,1
34,1,1,-22.718,0.982,1,1
34,1,2,-22.195,0.459,1,1
34,1,3,-19.535,0.459,1,1
34,1,4,-18.467,1.527,1,1
34,1,5,-18.037,1.527,1,1
34,1,6,-17.323,2.241,1,1
34,1,7,-15.103,2.241,1,1
34,1,8,-13.682,0.82,1,1
34,1,9,-12.012,0.82,1,1
34,1,10,-11.192,0.0,1,1
35,0,0,-22.008,1.68,1,1
35,0,1,-20.538,1.68,1,1
35,0,2,-18.629,3.589,1,1
35,0,3,-17.289,3.589,1,1
35,0,4,-16.73,3.03,1,1
35,0,5,-13.8,3.03,1,1
35,0,6,-13.206,2.436,1,1
35,0,7,-11.806,2.436,1,1
35,0,8,-10.236,4.006,1,1
35,0,9,-8.616,4.006,1,1
35,0,10,-7.711,4.911,1,1
35,1,0,-22.008,1.48,1,1
35,1,1,-20.538,1.48,1,1
35,1,2,-18.629,3.389,1,1
35,1,3,-17.289,3.389,1,1
35,1,4,-16.73,2.83,1,1
35,1,5,-13.8,2.83,1,1
35,1,6,-13.206,2.236,1,1
35,1,7,-11.806,2.236,1,1
35,1,8,-10.236,3.806,1,1
35,1,9,-8.616,3.806,1,1
35,1,10,-7.711,4.711,1,1
36,0,0,-20.706,-1.791,1,1
36,0,1,-19.638,-0.723,1,1
36,0,2,-18.588,-0.723,1,1
36,0,3,-18.079,-1.232,1,1
36,0,4,-16.619,-1.232,1,1
36,0,5,-15.813,-0.426,1,1
36,0,6,-15.493,-0.426,1,1
36,0,7,-14.199,-1.72,1,1
36,0,8,-11.709,-1.72,1,1
36,0,9,-9.68,0.309,1,1
36,0,10,-8.65,0.309,1,1
36,1,0,-20.706,-1.991,1,1
36,1,1,-19.638,-0.923,1,1
36,1,2,-18.588,-0.923,1,1
36,1,3,-18.079,-1.432,1,1
36,1,4,-16.619,-1.432,1,1
36,1,5,-15.813,-0.626,1,1
36,1,6,-15.493,-0.626,1,1
36,1,7,-14.199,-1.92,1,1
36,1,8,-11.709,-1.92,1,1
36,1,9,-9.68,0.109,1,1
36,1,10,-8.65,0.109,1,1
37,0,0,-22.231,-1.738,1,1
37,0,1,-21.743,-2.226,1,1
37,0,2,-19.613,-2.226,1,1
37,0,3,-18.595,-1.208,1,1
37,0,4,-18.255,-1.208,1,1
37,0,5,-17.35,-2.113,1,1
37,0,6,-15.12,-2.113,1,1
37,0,7,-14.441,-2.792,1,1
37,0,8,-12.471,-2.792,1,1
37,0,9,-10.717,-1.038,1,1
37,0,10,-8.497,-1.038,1,1
37,1,0,-22.231,-1.938,1,1
37,1,1,-21.743,-2.426,1,1
37,1,2,-19.613,-2.426,1,1
37,1,3,-18.595,-1.408,1,1
37,1,4,-18.255,-1.408,1,1
37,1,5,-17.35,-2.313,1,1
37,1,6,-15.12,-2.313,1,1
37,1,7,-14.441,-2.992,1,1
37,1,8,-12.471,-2.992,1,1
37,1,9,-10.717,-1.238,1,1
37,1,10,-8.497,-1.238,1,1
38,0,0,-23.809,-1.073,1,1
38,0,1,-22.249,-1.073,1,1
38,0,2,-20.708,0.468,1,1
38,0,3,-18.128,0.468,1,1
38,0,4,-16.007,2.589,1,1
38,0,5,-14.917,2.589,1,1
38,0,6,-13.036,0.708,1,1
38,0,7,-10.776,0.708,1,1
38,0,8,-8.938,2.546,1,1
38,0,9,-6.968,2.546,1,1
38,0,10,-5.66,3.854,1,1
38,1,0,-23.809,-1.273,1,1
38,1,1,-22.249,-1.273,1,1
38,1,2,-20.708,0.268,1,1
38,1,3,-18.128,0.268,1,1
38,1,4,-16.007,2.389,1,1
38,1,5,-14.917,2.389,1,1
38,1,6,-13.036,0.508,1,1
38,1,7,-10.776,0.508,1,1
38,1,8,-8.938,2.346,1,1
38,1,9,-6.968,2.346,1,1
38,1,10,-5.66,3.654,1,1
39,0,0,-22.435,-2.254,1,1
39,0,1,-20.925,-2.254,1,1
39,0,2,-20.112,-3.067,1,1
39,0,3,-17.792,-3.067,1,1
39,0,4,-15.685,-0.96,1,1
39,0,5,-14.335,-0.96,1,1
39,0,6,-13.458,-1.837,1,1
39,0,7,-12.518,-1.837,1,1
39,0,8,-10.637,0.044,1,1
39,0,9,-9.357,0.044,1,1
39,0,10,-8.296,1.105,1,1
39,1,0,-22.435,-2.454,1,1
39,1,1,-20.925,-2.454,1,1
39,1,2,-20.112,-3.267,1,1
39,1,3,-17.792,-3.267,1,1
39,1,4,-15.685,-1.16,1,1
39,1,5,-14.335,-1.16,1,1
39,1,6,-13.458,-2.037,1,1
39,1,7,-12.518,-2.037,1,1
39,1,8,-10.637,-0.156,1,1
39,1,9,-9.357,-0.156,1,1
39,1,10,-8.296,0.905,1,1
40,0,0,-21.751,-0.047,1,1
40,0,1,-20.415,-1.383,1,1
40,0,2,-18.315,-1.383,1,1
40,0,3,-16.222,0.71,1,1
40,0,4,-15.092,0.71,1,1
40,0,5,-13.946,1.856,1,1
40,0,6,-11.826,1.856,1,1
40,0,7,-11.303,1.333,1,1
40,0,8,-8.463,1.333,1,1
40,0,9,-7.452,0.322,1,1
40,0,10,-6.702,0.322,1,1
40,1,0,-21.751,-0.247,1,1
40,1,1,-20.415,-1.583,1,1
40,1,2,-18.315,-1.583,1,1
40,1,3,-16.222,0.51,1,1
40,1,4,-15.092,0.51,1,1
40,1,5,-13.946,1.656,1,1
40,1,6,-11.826,1.656,1,1
40,1,7,-11.303,1.133,1,1
40,1,8,-8.463,1.133,1,1
40,1,9,-7.452,0.122,1,1
40,1,10,-6.702,0.122,1,1
41,0,0,-20.021,1.179,1,1
41,0,1,-19.201,1.179,1,1
41,0,2,-17.087,-0.935,1,1
41,0,3,-15.967,-0.935,1,1
41,0,4,-14.737,-2.165,1,1
41,0,5,-14.167,-2.165,1,1
41,0,6,-12.986,-3.346,1,1
41,0,7,-10.656,-3.346,1,1
41,0,8,-10.154,-3.848,1,1
41,0,9,-9.744,-3.848,1,1
41,0,10,-8.174,-2.278,1,1
41,1,0,-20.021,0.979,1,1
41,1,1,-19.201,0.979,1,1
41,1,2,-17.087,-1.135,1,1
41,1,3,-15.967,-1.135,1,1
41,1,4,-14.737,-2.365,1,1
41,1,5,-14.167,-2.365,1,1
41,1,6,-12.986,-3.546,1,1
41,1,7,-10.656,-3.546,1,1
41,1,8,-10.154,-4.048,1,1
41,1,9,-9.744,-4.048,1,1
41,1,10,-8.174,-2.478,1,1
42,0,0,-20.116,-1.849,1,1
42,0,1,-17.786,-1.849,1,1
42,0,2,-17.341,-2.294,1,1
42,0,3,-17.001,-2.294,1,1
42,0,4,-16.556,-2.739,1,1
42,0,5,-15.706,-2.739,1,1
42,0,6,-14.872,-3.573,1,1
42,0,7,-12.062,-3.573,1,1
42,0,8,-10.231,-1.742,1,1
42,0,9,-8.331,-1.742,1,1
42,0,10,-8.048,-1.459,1,1
42,1,0,-20.116,-2.049,1,1
42,1,1,-17.786,-2.049,1,1
42,1,2,-17.341,-2.494,1,1
42,1,3,-17.001,-2.494,1,1
42,1,4,-16.556,-2.939,1,1
42,1,5,-15.706,-2.939,1,1
42,1,6,-14.872,-3.773,1,1
42,1,7,-12.062,-3.773,1,1
42,1,8,-10.231,-1.942,1,1
42,1,9,-8.331,-1.942,1,1
42,1,10,-8.048,-1.659,1,1
43,0,0,-22.592,2.047,1,1
43,0,1,-22.052,2.047,1,1
43,0,2,-20.369,0.364,1,1
43,0,3,-18.089,0.364,1,1
43,0,4,-17.735,0.01,1,1
43,0,5,-17.435,0.01,1,1
43,0,6,-16.212,1.233,1,1
43,0,7,-14.232,1.233,1,1
43,0,8,-13.086,2.379,1,1
43,0,9,-10.566,2.379,1,1
43,0,10,-9.894,1.707,1,1
43,1,0,-22.592,1.847,1,1
43,1,1,-22.052,1.847,1,1
43,1,2,-20.369,0.164,1,1
43,1,3,-18.089,0.164,1,1
43,1,4,-17.735,-0.19,1,1
43,1,5,-17.435,-0.19,1,1
43,1,6,-16.212,1.033,1,1
43,1,7,-14.232,1.033,1,1
43,1,8,-13.086,2.179,1,1
43,1,9,-10.566,2.179,1,1
43,1,10,-9.894,1.507,1,1
44,0,0,-20.025,2.09,1,1
44,0,1,-19.005,2.09,1,1
44,0,2,-17.711,3.384,1,1
44,0,3,-16.431,3.384,1,1
44,0,4,-15.986,3.829,1,1
44,0,5,-13.936,3.829,1,1
44,0,6,-12.854,2.747,1,1
44,0,7,-11.644,2.747,1,1
44,0,8,-10.088,1.191,1,1
44,0,9,-8.338,1.191,1,1
44,0,10,-6.627,2.902,1,1
44,1,0,-20.025,1.89,1,1
44,1,1,-19.005,1.89,1,1
44,1,2,-17.711,3.184,1,1
44,1,3,-16.431,3.184,1,1
44,1,4,-15.986,3.629,1,1
44,1,5,-13.936,3.629,1,1
44,1,6,-12.854,2.547,1,1
44,1,7,-11.644,2.547,1,1
44,1,8,-10.088,0.991,1,1
44,1,9,-8.338,0.991,1,1
44,1,10,-6.627,2.702,1,1
45,0,0,-22.632,1.848,1,1
45,0,1,-19.892,1.848,1,1
45,0,2,-19.531,1.487,1,1
45,0,3,-16.691,1.487,1,1
45,0,4,-15.779,2.399,1,1
45,0,5,-13.979,2.399,1,1
45,0,6,-12.48,3.898,1,1
45,0,7,-10.29,3.898,1,1
45,0,8,-10.043,3.651,1,1
45,0,9,-7.983,3.651,1,1
45,0,10,-7.679,3.347,1,1
45,1,0,-22.632,1.648,1,1
45,1,1,-19.892,1.648,1,1
45,1,2,-19.531,1.287,1,1
45,1,3,-16.691,1.287,1,1
45,1,4,-15.779,2.199,1,1
45,1,5,-13.979,2.199,1,1
45,1,6,-12.48,3.698,1,1
45,1,7,-10.29,3.698,1,1
45,1,8,-10.043,3.451,1,1
45,1,9,-7.983,3.451,1,1
45,1,10,-7.679,3.147,1,1
46,0,0,-20.83,0.872,1,1
46,0,1,-20.123,1.579,1,1
46,0,2,-17.723,1.579,1,1
46,0,3,-15.778,3.524,1,1
46,0,4,-14.208,3.524,1,1
46,0,5,-13.331,4.401,1,1
46,0,6,-12.911,4.401,1,1
46,0,7,-12.204,3.694,1,1
46,0,8,-9.334,3.694,1,1
46,0,9,-8.302,4.726,1,1
46,0,10,-5.322,4.726,1,1
46,1,0,-20.83,0.672,1,1
46,1,1,-20.123,1.379,1,1
46,1,2,-17.723,1.379,1,1
46,1,3,-15.778,3.324,1,1
46,1,4,-14.208,3.324,1,1
46,1,5,-13.331,4.201,1,1
46,1,6,-12.911,4.201,1,1
46,1,7,-12.204,3.494,1,1
46,1,8,-9.334,3.494,1,1
46,1,9,-8.302,4.526,1,1
46,1,10,-5.322,4.526,1,1
47,0,0,-20.474,2.445,1,1
47,0,1,-17.894,2.445,1,1
47,0,2,-16.748,1.299,1,1
47,0,3,-15.828,1.299,1,1
47,0,4,-15.538,1.589,1,1
47,0,5,-13.818,1.589,1,1
47,0,6,-13.316,2.091,1,1
47,0,7,-12.656,2.091,1,1
47,0,8,-10.57,4.177,1,1
47,0,9,-10.21,4.177,1,1
47,0,10,-8.407,5.98,1,1
47,1,0,-20.474,2.245,1,1
47,1,1,-17.894,2.245,1,1
47,1,2,-16.748,1.099,1,1
47,1,3,-15.828,1.099,1,1
47,1,4,-15.538,1.389,1,1
47,1,5,-13.818,1.389,1,1
47,1,6,-13.316,1.891,1,1
47,1,7,-12.656,1.891,1,1
47,1,8,-10.57,3.977,1,1
47,1,9,-10.21,3.977,1,1
47,1,10,-8.407,5.78,1,1
48,0,0,-21.898,0.574,1,1
48,0,1,-20.915,1.557,1,1
48,0,2,-19.115,1.557,1,1
48,0,3,-18.083,2.589,1,1
48,0,4,-16.693,2.589,1,1
48,0,5,-14.925,4.357,1,1
48,0,6,-12.425,4.357,1,1
48,0,7,-10.495,2.427,1,1
48,0,8,-7.585,2.427,1,1
48,0,9,-6.454,1.296,1,1
48,0,10,-5.464,1.296,1,1
48,1,0,-21.898,0.374,1,1
48,1,1,-20.915,1.357,1,1
48,1,2,-19.115,1.357,1,1
48,1,3,-18.083,2.389,1,1
48,1,4,-16.693,2.389,1,1
48,1,5,-14.925,4.157,1,1
48,1,6,-12.425,4.157,1,1
48,1,7,-10.495,2.227,1,1
48,1,8,-7.585,2.227,1,1
48,1,9,-6.454,1.096,1,1
48,1,10,-5.464,1.096,1,1
49,0,0,-22.508,-0.647,1,1
49,0,1,-21.488,-0.647,1,1
49,0,2,-20.569,0.272,1,1
49,0,3,-19.809,0.272,1,1
49,0,4,-17.702,2.379,1,1
49,0,5,-14.852,2.379,1,1
49,0,6,-14.095,1.622,1,1
49,0,7,-12.295,1.622,1,1
49,0,8,-11.878,1.205,1,1
49,0,9,-9.398,1.205,1,1
49,0,10,-7.934,-0.259,1,1
49,1,0,-22.508,-0.847,1,1
49,1,1,-21.488,-0.847,1,1
49,1,2,-20.569,0.072,1,1
49,1,3,-19.809,0.072,1,1
49,1,4,-17.702,2.179,1,1
49,1,5,-14.852,2.179,1,1
49,1,6,-14.095,1.422,1,1
49,1,7,-12.295,1.422,1,1
49,1,8,-11.878,1.005,1,1
49,1,9,-9.398,1.005,1,1
49,1,10,-7.934,-0.459,1,1
50,0,0,-20.892,0.822,1,1
50,0,1,-19.838,-0.232,1,1
50,0,2,-17.668,-0.232,1,1
50,0,3,-17.421,0.015,1,1
50,0,4,-15.701,0.015,1,1
50,0,5,-14.669,-1.017,1,1
50,0,6,-12.509,-1.017,1,1
50,0,7,-11.759,-1.767,1,1
50,0,8,-10.239,-1.767,1,1
50,0,9,-9.2,-2.806,1,1
50,0,10,-7.63,-2.806,1,1
50,1,0,-20.892,0.622,1,1
50,1,1,-19.838,-0.432,1,1
50,1,2,-17.668,-0.432,1,1
50,1,3,-17.421,-0.185,1,1
50,1,4,-15.701,-0.185,1,1
50,1,5,-14.669,-1.217,1,1
50,1,6,-12.509,-1.217,1,1
50,1,7,-11.759,-1.967,1,1
50,1,8,-10.239,-1.967,1,1
50,1,9,-9.2,-3.006,1,1
50,1,10,-7.63,-3.006,1,1
51,0,0,-23.201,1.992,1,1
51,0,1,-22.691,1.992,1,1
51,0,2,-21.284,0.585,1,1
51,0,3,-19.784,0.585,1,1
51,0,4,-19.374,0.995,1,1
51,0,5,-18.284,0.995,1,1
51,0,6,-16.368,2.911,1,1
51,0,7,-15.498,2.911,1,1
51,0,8,-15.215,2.628,1,1
51,0,9,-14.545,2.628,1,1
51,0,10,-14.17,2.253,1,1
51,1,0,-23.201,1.792,1,1
51,1,1,-22.691,1.792,1,1
51,1,2,-21.284,0.385,1,1
51,1,3,-19.784,0.385,1,1
51,1,4,-19.374,0.795,1,1
51,1,5,-18.284,0.795,1,1
51,1,6,-16.368,2.711,1,1
51,1,7,-15.498,2.711,1,1
51,1,8,-15.215,2.428,1,1
51,1,9,-14.545,2.428,1,1
51,1,10,-14.17,2.053,1,1
52,0,0,-23.956,1.095,1,1
52,0,1,-23.652,0.791,1,1
52,0,2,-23.142,0.791,1,1
52,0,3,-21.749,2.184,1,1
52,0,4,-20.559,2.184,1,1
52,0,5,-19.894,1.519,1,1
52,0,6,-17.754,1.519,1,1
52,0,7,-16.361,2.912,1,1
52,0,8,-15.191,2.912,1,1
52,0,9,-13.522,1.243,1,1
52,0,10,-11.042,1.243,1,1
52,1,0,-23.956,0.895,1,1
52,1,1,-23.652,0.591,1,1
52,1,2,-23.142,0.591,1,1
52,1,3,-21.749,1.984,1,1
52,1,4,-20.559,1.984,1,1
52,1,5,-19.894,1.319,1,1
52,1,6,-17.754,1.319,1,1
52,1,7,-16.361,2.712,1,1
52,1,8,-15.191,2.712,1,1
52,1,9,-13.522,1.043,1,1
52,1,10,-11.042,1.043,1,1
53,0,0,-20.503,-0.128,1,1
53,0,1,-19.824,-0.807,1,1
53,0,2,-17.144,-0.807,1,1
53,0,3,-15.857,-2.094,1,1
53,0,4,-13.017,-2.094,1,1
53,0,5,-11.992,-3.119,1,1
53,0,6,-9.262,-3.119,1,1
53,0,7,-8.23,-4.151,1,1
53,0,8,-6.8,-4.151,1,1
53,0,9,-5.358,-2.709,1,1
53,0,10,-4.978,-2.709,1,1
53,1,0,-20.503,-0.328,1,1
53,1,1,-19.824,-1.007,1,1
53,1,2,-17.144,-1.007,1,1
53,1,3,-15.857,-2.294,1,1
53,1,4,-13.017,-2.294,1,1
53,1,5,-11.992,-3.319,1,1
53,1,6,-9.262,-3.319,1,1
53,1,7,-8.23,-4.351,1,1
53,1,8,-6.8,-4.351,1,1
53,1,9,-5.358,-2.909,1,1
53,1,10,-4.978,-2.909,1,1
54,0,0,-22.334,1.398,1,1
54,0,1,-21.563,2.169,1,1
54,0,2,-19.623,2.169,1,1
54,0,3,-17.509,0.055,1,1
54,0,4,-15.269,0.055,1,1
54,0,5,-13.996,-1.218,1,1
54,0,6,-11.276,-1.218,1,1
54,0,7,-10.979,-0.921,1,1
54,0,8,-10.659,-0.921,1,1
54,0,9,-9.125,-2.455,1,1
54,0,10,-8.585,-2.455,1,1
54,1,0,-22.334,1.198,1,1
54,1,1,-21.563,1.969,1,1
54,1,2,-19.623,1.969,1,1
54,1,3,-17.509,-0.145,1,1
54,1,4,-15.269,-0.145,1,1
54,1,5,-13.996,-1.418,1,1
54,1,6,-11.276,-1.418,1,1
54,1,7,-10.979,-1.121,1,1
54,1,8,-10.659,-1.121,1,1
54,1,9,-9.125,-2.655,1,1
54,1,10,-8.585,-2.655,1,1
55,0,0,-22.528,1.417,1,1
55,0,1,-20.859,3.086,1,1
55,0,2,-20.239,3.086,1,1
55,0,3,-18.507,1.354,1,1
55,0,4,-16.557,1.354,1,1
55,0,5,-14.895,-0.308,1,1
55,0,6,-12.795,-0.308,1,1
55,0,7,-11.989,-1.114,1,1
55,0,8,-10.979,-1.114,1,1
55,0,9,-10.13,-1.963,1,1
55,0,10,-8.61,-1.963,1,1
55,1,0,-22.528,1.217,1,1
55,1,1,-20.859,2.886,1,1
55,1,2,-20.239,2.886,1,1
55,1,3,-18.507,1.154,1,1
55,1,4,-16.557,1.154,1,1
55,1,5,-14.895,-0.508,1,1
55,1,6,-12.795,-0.508,1,1
55,1,7,-11.989,-1.314,1,1
55,1,8,-10.979,-1.314,1,1
55,1,9,-10.13,-2.163,1,1
55,1,10,-8.61,-2.163,1,1
56,0,0,-23.4,-0.092,1,1
56,0,1,-22.06,-0.092,1,1
56,0,2,-21.289,0.679,1,1
56,0,3,-18.719,0.679,1,1
56,0,4,-17.694,1.704,1,1
56,0,5,-16.734,1.704,1,1
56,0,6,-15.115,0.085,1,1
56,0,7,-14.265,0.085,1,1
56,0,8,-13.049,1.301,1,1
56,0,9,-12.029,1.301,1,1
56,0,10,-10.558,2.772,1,1
56,1,0,-23.4,-0.292,1,1
56,1,1,-22.06,-0.292,1,1
56,1,2,-21.289,0.479,1,1
56,1,3,-18.719,0.479,1,1
56,1,4,-17.694,1.504,1,1
56,1,5,-16.734,1.504,1,1
56,1,6,-15.115,-0.115,1,1
56,1,7,-14.265,-0.115,1,1
56,1,8,-13.049,1.101,1,1
56,1,9,-12.029,1.101,1,1
56,1,10,-10.558,2.572,1,1
57,0,0,-22.116,1.377,1,1
57,0,1,-20.829,0.09,1,1
57,0,2,-18.419,0.09,1,1
57,0,3,-16.333,-1.996,1,1
57,0,4,-15.173,-1.996,1,1
57,0,5,-14.678,-2.491,1,1
57,0,6,-12.678,-2.491,1,1
57,0,7,-11.052,-0.865,1,1
57,0,8,-9.602,-0.865,1,1
57,0,9,-8.322,-2.145,1,1
57,0,10,-6.242,-2.145,1,1
57,1,0,-22.116,1.177,1,1
57,1,1,-20.829,-0.11,1,1
57,1,2,-18.419,-0.11,1,1
57,1,3,-16.333,-2.196,1,1
57,1,4,-15.173,-2.196,1,1
57,1,5,-14.678,-2.691,1,1
57,1,6,-12.678,-2.691,1,1
57,1,7,-11.052,-1.065,1,1
57,1,8,-9.602,-1.065,1,1
57,1,9,-8.322,-2.345,1,1
57,1,10,-6.242,-2.345,1,1
58,0,0,-23.445,-1.361,1,1
58,0,1,-21.255,-1.361,1,1
58,0,2,-19.657,0.237,1,1
58,0,3,-18.467,0.237,1,1
58,0,4,-16.996,-1.234,1,1
58,0,5,-15.866,-1.234,1,1
58,0,6,-15.512,-1.588,1,1
58,0,7,-13.622,-1.588,1,1
58,0,8,-11.649,-3.561,1,1
58,0,9,-9.899,-3.561,1,1
58,0,10,-9.008,-4.452,1,1
58,1,0,-23.445,-1.561,1,1
58,1,1,-21.255,-1.561,1,1
58,1,2,-19.657,0.037,1,1
58,1,3,-18.467,0.037,1,1
58,1,4,-16.996,-1.434,1,1
58,1,5,-15.866,-1.434,1,1
58,1,6,-15.512,-1.788,1,1
58,1,7,-13.622,-1.788,1,1
58,1,8,-11.649,-3.761,1,1
58,1,9,-9.899,-3.761,1,1
58,1,10,-9.008,-4.652,1,1
59,0,0,-20.386,1.132,1,1
59,0,1,-17.526,1.132,1,1
59,0,2,-16.677,0.283,1,1
59,0,3,-14.067,0.283,1,1
59,0,4,-12.229,2.121,1,1
59,0,5,-11.199,2.121,1,1
59,0,6,-9.877,3.443,1,1
59,0,7,-8.907,3.443,1,1
59,0,8,-7.337,5.013,1,1
59,0,9,-4.887,5.013,1,1
59,0,10,-4.328,5.572,1,1
59,1,0,-20.386,0.932,1,1
59,1,1,-17.526,0.932,1,1
59,1,2,-16.677,0.083,1,1
59,1,3,-14.067,0.083,1,1
59,1,4,-12.229,1.921,1,1
59,1,5,-11.199,1.921,1,1
59,1,6,-9.877,3.243,1,1
59,1,7,-8.907,3.243,1,1
59,1,8,-7.337,4.813,1,1
59,1,9,-4.887,4.813,1,1
59,1,10,-4.328,5.372,1,1
60,0,0,-23.765,0.508,1,1
60,0,1,-20.855,0.508,1,1
60,0,2,-19.61,1.753,1,1
60,0,3,-16.84,1.753,1,1
60,0,4,-14.839,3.754,1,1
60,0,5,-13.289,3.754,1,1
60,0,6,-12.448,4.595,1,1
60,0,7,-11.148,4.595,1,1
60,0,8,-9.684,6.059,1,1
60,0,9,-8.884,6.059,1,1
60,0,10,-6.904,8.039,1,1
60,1,0,-23.765,0.308,1,1
60,1,1,-20.855,0.308,1,1
60,1,2,-19.61,1.553,1,1
60,1,3,-16.84,1.553,1,1
60,1,4,-14.839,3.554,1,1
60,1,5,-13.289,3.554,1,1
60,1,6,-12.448,4.395,1,1
60,1,7,-11.148,4.395,1,1
60,1,8,-9.684,5.859,1,1
60,1,9,-8.884,5.859,1,1
60,1,10,-6.904,7.839,1,1
61,0,0,-20.739,2.394,1,1
61,0,1,-20.209,2.394,1,1
61,0,2,-18.519,4.084,1,1
61,0,3,-17.479,4.084,1,1
61,0,4,-15.86,2.465,1,1
61,0,5,-14.56,2.465,1,1
61,0,6,-12.927,4.098,1,1
61,0,7,-11.177,4.098,1,1
61,0,8,-10.35,3.271,1,1
61,0,9,-8.8,3.271,1,1
61,0,10,-6.933,1.404,1,1
61,1,0,-20.739,2.194,1,1
61,1,1,-20.209,2.194,1,1
61,1,2,-18.519,3.884,1,1
61,1,3,-17.479,3.884,1,1
61,1,4,-15.86,2.265,1,1
61,1,5,-14.56,2.265,1,1
61,1,6,-12.927,3.898,1,1
61,1,7,-11.177,3.898,1,1
61,1,8,-10.35,3.071,1,1
61,1,9,-8.8,3.071,1,1
61,1,10,-6.933,1.204,1,1
62,0,0,-22.442,0.125,1,1
62,0,1,-21.902,0.125,1,1
62,0,2,-20.17,1.857,1,1
62,0,3,-17.2,1.857,1,1
62,0,4,-15.538,3.519,1,1
62,0,5,-14.678,3.519,1,1
62,0,6,-14.254,3.943,1,1
62,0,7,-12.384,3.943,1,1
62,0,8,-11.755,4.572,1,1
62,0,9,-8.905,4.572,1,1
62,0,10,-7.102,6.375,1,1
62,1,0,-22.442,-0.075,1,1
62,1,1,-21.902,-0.075,1,1
62,1,2,-20.17,1.657,1,1
62,1,3,-17.2,1.657,1,1
62,1,4,-15.538,3.319,1,1
62,1,5,-14.678,3.319,1,1
62,1,6,-14.254,3.743,1,1
62,1,7,-12.384,3.743,1,1
62,1,8,-11.755,4.372,1,1
62,1,9,-8.905,4.372,1,1
62,1,10,-7.102,6.175,1,1
63,0,0,-21.262,2.057,1,1
63,0,1,-18.332,2.057,1,1
63,0,2,-16.826,0.551,1,1
63,0,3,-14.316,0.551,1,1
63,0,4,-13.977,0.212,1,1
63,0,5,-13.567,0.212,1,1
63,0,6,-13.249,-0.106,1,1
63,0,7,-12.769,-0.106,1,1
63,0,8,-12.154,0.509,1,1
63,0,9,-9.804,0.509,1,1
63,0,10,-7.789,2.524,1,1
63,1,0,-21.262,1.857,1,1
63,1,1,-18.332,1.857,1,1
63,1,2,-16.826,0.351,1,1
63,1,3,-14.316,0.351,1,1
63,1,4,-13.977,0.012,1,1
63,1,5,-13.567,0.012,1,1
63,1,6,-13.249,-0.306,1,1
63,1,7,-12.769,-0.306,1,1
63,1,8,-12.154,0.309,1,1
63,1,9,-9.804,0.309,1,1
63,1,10,-7.789,2.324,1,1
64,0,0,-23.471,1.535,1,1
64,0,1,-22.391,1.535,1,1
64,0,2,-21.797,0.941,1,1
64,0,3,-21.127,0.941,1,1
64,0,4,-20.88,0.694,1,1
64,0,5,-19.78,0.694,1,1
64,0,6,-18.253,-0.833,1,1
64,0,7,-16.333,-0.833,1,1
64,0,8,-15.385,0.115,1,1
64,0,9,-15.045,0.115,1,1
64,0,10,-13.539,-1.391,1,1
64,1,0,-23.471,1.335,1,1
64,1,1,-22.391,1.335,1,1
64,1,2,-21.797,0.741,1,1
64,1,3,-21.127,0.741,1,1
64,1,4,-20.88,0.494,1,1
64,1,5,-19.78,0.494,1,1
64,1,6,-18.253,-1.033,1,1
64,1,7,-16.333,-1.033,1,1
64,1,8,-15.385,-0.085,1,1
64,1,9,-15.045,-0.085,1,1
64,1,10,-13.539,-1.591,1,1
65,0,0,-21.898,-1.662,1,1
65,0,1,-19.548,-1.662,1,1
65,0,2,-18.664,-2.546,1,1
65,0,3,-16.434,-2.546,1,1
65,0,4,-14.652,-4.328,1,1
65,0,5,-12.262,-4.328,1,1
65,0,6,-10.968,-3.034,1,1
65,0,7,-10.578,-3.034,1,1
65,0,8,-9.984,-2.44,1,1
65,0,9,-8.684,-2.44,1,1
65,0,10,-6.697,-0.453,1,1
65,1,0,-21.898,-1.862,1,1
65,1,1,-19.548,-1.862,1,1
65,1,2,-18.664,-2.746,1,1
65,1,3,-16.434,-2.746,1,1
65,1,4,-14.652,-4.528,1,1
65,1,5,-12.262,-4.528,1,1
65,1,6,-10.968,-3.234,1,1
65,1,7,-10.578,-3.234,1,1
65,1,8,-9.984,-2.64,1,1
65,1,9,-8.684,-2.64,1,1
65,1,10,-6.697,-0.653,1,1
66,0,0,-22.118,0.256,1,1
66,0,1,-21.736,0.638,1,1
66,0,2,-19.446,0.638,1,1
66,0,3,-17.608,-1.2,1,1
66,0,4,-15.738,-1.2,1,1
66,0,5,-14.098,-2.84,1,1
